"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(Linear Waveform)","Total Cycle Count(Rotary Waveform)","Position(Linear:Position) (in)","Force(Linear:Load) (lb)",
32,2,4,4,1,0,0,-0.34998523775627,7349.21382871081,
32.02,2.02,4,4,1,0,0,-0.349881644884874,7350.057830466,
32.04,2.04,4,4,1,0,0,-0.349778052013477,7350.9018322212,
32.06,2.06,4,4,1,0,0,-0.349674459142081,7351.7458339764,
32.08,2.08,4,4,1,0,0,-0.349570866270685,7352.59043177803,
32.1,2.1,4,4,1,0,0,-0.349467273399289,7353.43443353323,
32.12,2.12,4,4,1,0,0,-0.349363680527893,7354.27843528842,
32.14,2.14,4,4,1,0,0,-0.349260087656497,7355.12243704362,
32.16,2.16,4,4,1,0,0,-0.349156494785101,7355.96643879882,
32.18,2.18,4,4,1,0,0,-0.349052901913705,7356.81044055401,
32.2,2.2,4,4,1,0,0,-0.348949338844631,7357.65444230921,
32.22,2.22,4,4,1,0,0,-0.348845745973235,7358.4984440644,
32.24,2.24,4,4,1,0,0,-0.348742153101839,7359.34304186604,
32.26,2.26,4,4,1,0,0,-0.348638560230443,7360.18704362123,
32.28,2.28,4,4,1,0,0,-0.348534967359046,7361.03104537643,
32.3,2.3,4,4,1,0,0,-0.34843137448765,7361.87504713163,
32.32,2.32,4,4,1,0,0,-0.348330314813627,7362.71904888682,
32.34,2.34,4,4,1,0,0,-0.348230566441774,7363.56305064202,
32.36,2.36,4,4,1,0,0,-0.348130788267598,7364.40705239721,
32.38,2.38,4,4,1,0,0,-0.348031039895745,7365.25105415241,
32.4,2.4,4,4,1,0,0,-0.347931291523891,7366.09565195404,
32.42,2.42,4,4,1,0,0,-0.347831543152038,7366.93965370924,
32.44,2.44,4,4,1,0,0,-0.347731794780184,7367.78365546444,
32.46,2.46,4,4,1,0,0,-0.347632016606009,7368.62765721963,
32.48,2.48,4,4,1,0,0,-0.347532268234155,7369.47165897483,
32.5,2.5,4,4,1,0,0,-0.347432519862302,7370.31566073002,
32.52,2.52,4,4,1,0,0,-0.347332771490448,7371.15966248522,
32.54,2.54,4,4,1,0,0,-0.347233023118595,7372.00366424042,
32.56,2.56,4,4,1,0,0,-0.347133244944419,7372.84826204205,
32.58,2.58,4,4,1,0,0,-0.347036596014058,7373.69226379725,
32.6,2.6,4,4,1,0,0,-0.346940692141747,7374.53626555244,
32.62,2.62,4,4,1,0,0,-0.346847202257521,7375.38026730764,
32.64,2.64,4,4,1,0,0,-0.34675511308243,7376.22426906283,
32.66,2.66,4,4,1,0,0,-0.34666302390734,7376.8471375898,
32.68,2.68,4,4,1,0,0,-0.34657093473225,7377.144564762,
32.7,2.7,4,4,1,0,0,-0.346478875359481,7377.34126008631,
32.72,2.72,4,4,1,0,0,-0.346386786184391,7377.49504006713,
32.74,2.74,4,4,1,0,0,-0.346294697009301,7377.64822400151,
32.76,2.76,4,4,1,0,0,-0.346202637636533,7377.80200398233,
32.78,2.78,4,4,1,0,0,-0.346110548461442,7377.95518791671,
32.8,2.8,4,4,1,0,0,-0.346018459286352,7378.10896789753,
32.82,2.82,4,4,1,0,0,-0.345926370111262,7378.26215183191,
32.84,2.84,4,4,1,0,0,-0.345834310738493,7378.41593181273,
32.86,2.86,4,4,1,0,0,-0.345742221563403,7378.56911574712,
32.88,2.88,4,4,1,0,0,-0.345650132388313,7378.72587596012,
32.9,2.9,4,4,1,0,0,-0.345558043213222,7379.16933450946,
32.92,2.92,4,4,1,0,0,-0.345465983840454,7379.77014931825,
32.94,2.94,4,4,1,0,0,-0.345373894665364,7380.38407714865,
32.96,2.96,4,4,1,0,0,-0.345281805490273,7380.99800497905,
32.98,2.98,4,4,1,0,0,-0.345189716315183,7381.61193280946,
33,3,4,4,1,0,0,-0.345097656942415,7382.22586063986,
33.02,3.02,4,4,1,0,0,-0.345005567767325,7382.83978847027,
33.04,3.04,4,4,1,0,0,-0.344913478592234,7383.45371630067,
33.06,3.06,4,4,1,0,0,-0.344821419219466,7384.06704808464,
33.08,3.08,4,4,1,0,0,-0.344729330044376,7384.68097591504,
33.1,3.1,4,4,1,0,0,-0.344637240869285,7385.29490374544,
33.12,3.12,4,4,1,0,0,-0.344545151694195,7385.90883157585,
33.14,3.14,4,4,1,0,0,-0.344453092321427,7386.52275940625,
33.16,3.16,4,4,1,0,0,-0.344361003146337,7387.13668723666,
33.18,3.18,4,4,1,0,0,-0.344268913971246,7387.75061506706,
33.2,3.2,4,4,1,0,0,-0.344176824796156,7388.36454289746,
33.22,3.22,4,4,1,0,0,-0.344084765423388,7388.97847072787,
33.24,3.24,4,4,1,0,0,-0.343992676248297,7389.59239855827,
33.26,3.26,4,4,1,0,0,-0.343900587073207,7390.20632638868,
33.28,3.28,4,4,1,0,0,-0.343808527700439,7390.81965817264,
33.3,3.3,4,4,1,0,0,-0.343716438525348,7391.43358600305,
33.32,3.32,4,4,1,0,0,-0.343624349350258,7392.04751383345,
33.34,3.34,4,4,1,0,0,-0.343532260175168,7392.66144166385,
33.36,3.36,4,4,1,0,0,-0.3434402008024,7393.27536949426,
33.38,3.38,4,4,1,0,0,-0.343348111627309,7393.88929732466,
33.4,3.4,4,4,1,0,0,-0.343256022452219,7394.50322515507,
33.42,3.42,4,4,1,0,0,-0.343163933277129,7395.11715298547,
33.44,3.44,4,4,1,0,0,-0.343071218253276,7395.73108081587,
33.46,3.46,4,4,1,0,0,-0.342971052648914,7396.34500864628,
33.48,3.48,4,4,1,0,0,-0.342867459777517,7396.95893647668,
33.5,3.5,4,4,1,0,0,-0.342763866906121,7397.57226826065,
33.52,3.52,4,4,1,0,0,-0.342660274034725,7398.18619609105,
33.54,3.54,4,4,1,0,0,-0.342556681163329,7398.80012392146,
33.56,3.56,4,4,1,0,0,-0.342453088291933,7399.41405175186,
33.58,3.58,4,4,1,0,0,-0.342349495420537,7400.02797958227,
33.6,3.6,4,4,1,0,0,-0.342245902549141,7400.64190741267,
33.62,3.62,4,4,1,0,0,-0.342142309677745,7401.25583524307,
33.64,3.64,4,4,1,0,0,-0.342038716806349,7401.86976307348,
33.66,3.66,4,4,1,0,0,-0.341935123934953,7402.48369090388,
33.68,3.68,4,4,1,0,0,-0.341831531063557,7403.09761873428,
33.7,3.7,4,4,1,0,0,-0.34172793819216,7403.71154656469,
33.72,3.72,4,4,1,0,0,-0.341624345320764,7404.32487834866,
33.74,3.74,4,4,1,0,0,-0.341520752449368,7404.93880617906,
33.76,3.76,4,4,1,0,0,-0.341417159577972,7405.55273400946,
33.78,3.78,4,4,1,0,0,-0.341313566706576,7406.16666183987,
33.8,3.8,4,4,1,0,0,-0.34120997383518,7406.78058967027,
33.82,3.82,4,4,1,0,0,-0.341106410766106,7407.39451750068,
33.84,3.84,4,4,1,0,0,-0.34100281789471,7408.00844533108,
33.86,3.86,4,4,1,0,0,-0.340899225023314,7408.62237316148,
33.88,3.88,4,4,1,0,0,-0.340795632151918,7409.23630099189,
33.9,3.9,4,4,1,0,0,-0.340692039280522,7409.85022882229,
33.92,3.92,4,4,1,0,0,-0.340588446409126,7410.4641566527,
33.94,3.94,4,4,1,0,0,-0.340484853537729,7411.07748843666,
33.96,3.96,4,4,1,0,0,-0.340381260666333,7411.75578928229,
33.98,3.98,4,4,1,0,0,-0.340277667794937,7412.44660710311,
34,4,4,4,1,0,0,-0.340174074923541,7413.13742492392,
34.02,4.02,4,4,1,0,0,-0.340070482052145,7413.8276466983,
34.04,4.04,4,4,1,0,0,-0.339966889180749,7414.51846451911,
34.06,4.06,4,4,1,0,0,-0.339863296309353,7415.20928233992,
34.08,4.08,4,4,1,0,0,-0.339759703437957,7415.8995041143,
34.1,4.1,4,4,1,0,0,-0.339656110566561,7416.62966099998,
34.12,4.12,4,4,1,0,0,-0.339552517695165,7417.77287806669,
34.14,4.14,4,4,1,0,0,-0.339448924823769,7419.10861813265,
34.16,4.16,4,4,1,0,0,-0.339345331952372,7420.49025377427,
34.18,4.18,4,4,1,0,0,-0.339241768883298,7421.87129336946,
34.2,4.2,4,4,1,0,0,-0.339138176011902,7423.25233296465,
34.22,4.22,4,4,1,0,0,-0.339034583140506,7424.63337255984,
34.24,4.24,4,4,1,0,0,-0.33893099026911,7426.01500820147,
34.26,4.26,4,4,1,0,0,-0.338827397397714,7427.39604779666,
34.28,4.28,4,4,1,0,0,-0.338723804526318,7428.77708739185,
34.3,4.3,4,4,1,0,0,-0.338620211654922,7429.53466241364,
34.32,4.32,4,4,1,0,0,-0.338516618783526,7428.95828550879,
34.34,4.34,4,4,1,0,0,-0.33841302591213,7427.4717456942,
34.36,4.36,4,4,1,0,0,-0.338309433040734,7425.71400475064,
34.38,4.38,4,4,1,0,0,-0.338205840169337,7423.94911124984,
34.4,4.4,4,4,1,0,0,-0.338102247297941,7422.18421774904,
34.42,4.42,4,4,1,0,0,-0.337998654426545,7420.41932424824,
34.44,4.44,4,4,1,0,0,-0.337895061555149,7418.96914326632,
34.46,4.46,4,4,1,0,0,-0.337791468683753,7419.04603325673,
34.48,4.48,4,4,1,0,0,-0.337687875812357,7419.77499804953,
34.5,4.5,4,4,1,0,0,-0.337584282940961,7421.19120438452,
34.52,4.52,4,4,1,0,0,-0.337480690069565,7422.88159208066,
34.54,4.54,4,4,1,0,0,-0.337377127000491,7424.64648558146,
34.56,4.56,4,4,1,0,0,-0.337273534129095,7426.41137908227,
34.58,4.58,4,4,1,0,0,-0.337169941257699,7428.17627258307,
34.6,4.6,4,4,1,0,0,-0.337066348386302,7429.94116608387,
34.62,4.62,4,4,1,0,0,-0.336962755514906,7431.54870332523,
34.64,4.64,4,4,1,0,0,-0.33685916264351,7431.97606862076,
34.66,4.66,4,4,1,0,0,-0.336755569772114,7431.9414979274,
34.68,4.68,4,4,1,0,0,-0.336651976900718,7431.73765004585,
34.7,4.7,4,4,1,0,0,-0.336548384029322,7431.50757612106,
34.72,4.72,4,4,1,0,0,-0.336444791157926,7431.27750219627,
34.74,4.74,4,4,1,0,0,-0.33634119828653,7431.04683222504,
34.76,4.76,4,4,1,0,0,-0.336237605415134,7432.21865952074,
34.78,4.78,4,4,1,0,0,-0.336139049136162,7435.02782637967,
34.8,4.8,4,4,1,0,0,-0.336046900356427,7438.09746553169,
34.82,4.82,4,4,1,0,0,-0.335954811181337,7441.16650863727,
34.84,4.84,4,4,1,0,0,-0.335862722006247,7444.23614778929,
34.86,4.86,4,4,1,0,0,-0.335770632831156,7445.94799315717,
34.88,4.88,4,4,1,0,0,-0.335678573458388,7445.93189990336,
34.9,4.9,4,4,1,0,0,-0.335586484283298,7445.54148948694,
34.92,4.92,4,4,1,0,0,-0.335494395108207,7445.02114094719,
34.94,4.94,4,4,1,0,0,-0.335402305933117,7444.45728101752,
34.96,4.96,4,4,1,0,0,-0.335310246560349,7443.66453925593,
34.98,4.98,4,4,1,0,0,-0.335218157385259,7442.76033681057,
35,5,4,4,1,0,0,-0.335126068210168,7441.83944506496,
35.02,5.02,4,4,1,0,0,-0.3350340088374,7440.91914936579,
35.04,5.04,4,4,1,0,0,-0.33494191966231,7439.99825762019,
35.06,5.06,4,4,1,0,0,-0.334849830487219,7439.07736587458,
35.08,5.08,4,4,1,0,0,-0.334757741312129,7438.16124250047,
35.1,5.1,4,4,1,0,0,-0.334665681939361,7438.18627645084,
35.12,5.12,4,4,1,0,0,-0.33457359276427,7438.85504055347,
35.14,5.14,4,4,1,0,0,-0.33448150358918,7439.6787767298,
35.16,5.16,4,4,1,0,0,-0.33438941441409,7440.59966847541,
35.18,5.18,4,4,1,0,0,-0.334297355041322,7441.68268485196,
35.2,5.2,4,4,1,0,0,-0.334205265866231,7442.90338795552,
35.22,5.22,4,4,1,0,0,-0.334109421598564,7444.13124361633,
35.24,5.24,4,4,1,0,0,-0.334013517726254,7445.3585032307,
35.26,5.26,4,4,1,0,0,-0.333917584051621,7446.5863588915,
35.28,5.28,4,4,1,0,0,-0.33382168017931,7447.81421455231,
35.3,5.3,4,4,1,0,0,-0.333725746504677,7449.04207021312,
35.32,5.32,4,4,1,0,0,-0.333629842632366,7450.26992587393,
35.34,5.34,4,4,1,0,0,-0.333533908957733,7451.49778153474,
35.36,5.36,4,4,1,0,0,-0.333438005085422,7452.58735442209,
35.38,5.38,4,4,1,0,0,-0.333342071410789,7453.27519201072,
35.4,5.4,4,4,1,0,0,-0.333246167538478,7453.88911984112,
35.42,5.42,4,4,1,0,0,-0.333150233863845,7454.50304767153,
35.44,5.44,4,4,1,0,0,-0.333054329991535,7455.11697550193,
35.46,5.46,4,4,1,0,0,-0.332958426119224,7455.73090333234,
35.48,5.48,4,4,1,0,0,-0.332862492444591,7456.34483116274,
35.5,5.5,4,4,1,0,0,-0.33276658857228,7456.95875899314,
35.52,5.52,4,4,1,0,0,-0.332670654897647,7457.57268682355,
35.54,5.54,4,4,1,0,0,-0.332574751025336,7458.18661465395,
35.56,5.56,4,4,1,0,0,-0.332478817350703,7458.80054248436,
35.58,5.58,4,4,1,0,0,-0.332382913478392,7459.41387426832,
35.6,5.6,4,4,1,0,0,-0.332286979803759,7460.02780209873,
35.62,5.62,4,4,1,0,0,-0.332191075931449,7460.64172992913,
35.64,5.64,4,4,1,0,0,-0.332095142256816,7461.25565775954,
35.66,5.66,4,4,1,0,0,-0.331999238384505,7461.86958558994,
35.68,5.68,4,4,1,0,0,-0.331903304709872,7462.48351342034,
35.7,5.7,4,4,1,0,0,-0.331807400837561,7463.09744125075,
35.72,5.72,4,4,1,0,0,-0.331711467162928,7463.71136908115,
35.74,5.74,4,4,1,0,0,-0.331615563290617,7464.32529691156,
35.76,5.76,4,4,1,0,0,-0.331519659418306,7464.93922474196,
35.78,5.78,4,4,1,0,0,-0.331423338313487,7465.55315257236,
35.8,5.8,4,4,1,0,0,-0.331321712395345,7466.16648435633,
35.82,5.82,4,4,1,0,0,-0.331218119523949,7466.77683590811,
35.84,5.84,4,4,1,0,0,-0.331114526652553,7467.12969539898,
35.86,5.86,4,4,1,0,0,-0.331010933781157,7467.15651748866,
35.88,5.88,4,4,1,0,0,-0.330907340909761,7466.95266960711,
35.9,5.9,4,4,1,0,0,-0.330803748038365,7466.72259568232,
35.92,5.92,4,4,1,0,0,-0.330700155166969,7466.49192571109,
35.94,5.94,4,4,1,0,0,-0.330596562295572,7466.2618517863,
35.96,5.96,4,4,1,0,0,-0.330492969424176,7466.0317778615,
35.98,5.98,4,4,1,0,0,-0.33038937655278,7465.80170393671,
36,6,4,4,1,0,0,-0.330285783681384,7465.57103396548,
36.02,6.02,4,4,1,0,0,-0.33018222061231,7465.34096004069,
36.04,6.04,4,4,1,0,0,-0.330078627740914,7465.1108861159,
36.06,6.06,4,4,1,0,0,-0.329975034869518,7465.34990073725,
36.08,6.08,4,4,1,0,0,-0.329871441998122,7465.93402624579,
36.1,6.1,4,4,1,0,0,-0.329767849126726,7466.6248440666,
36.12,6.12,4,4,1,0,0,-0.32966425625533,7467.31566188742,
36.14,6.14,4,4,1,0,0,-0.329560663383934,7468.00588366179,
36.16,6.16,4,4,1,0,0,-0.329457070512538,7468.78014798383,
36.18,6.18,4,4,1,0,0,-0.329353477641141,7469.62414973902,
36.2,6.2,4,4,1,0,0,-0.329249884769745,7470.46874754066,
36.22,6.22,4,4,1,0,0,-0.329146291898349,7471.31274929585,
36.24,6.24,4,4,1,0,0,-0.329042699026953,7472.15794314392,
36.26,6.26,4,4,1,0,0,-0.328939106155557,7473.07883488953,
36.28,6.28,4,4,1,0,0,-0.328835513284161,7473.99972663513,
36.3,6.3,4,4,1,0,0,-0.328731920412765,7474.92061838074,
36.32,6.32,4,4,1,0,0,-0.328628327541369,7475.84151012635,
36.34,6.34,4,4,1,0,0,-0.328524734669973,7476.76240187195,
36.36,6.36,4,4,1,0,0,-0.328421141798577,7477.68329361756,
36.38,6.38,4,4,1,0,0,-0.328317578729503,7478.60358931673,
36.4,6.4,4,4,1,0,0,-0.328213985858106,7479.21513296138,
36.42,6.42,4,4,1,0,0,-0.32811039298671,7479.39275479969,
36.44,6.44,4,4,1,0,0,-0.328006800115314,7479.4696447901,
36.46,6.46,4,4,1,0,0,-0.327903207243918,7479.54593873408,
36.48,6.48,4,4,1,0,0,-0.327799614372522,7479.62282872449,
36.5,6.5,4,4,1,0,0,-0.327696021501126,7479.6997187149,
36.52,6.52,4,4,1,0,0,-0.32759242862973,7479.77660870531,
36.54,6.54,4,4,1,0,0,-0.327488835758334,7479.96913170455,
36.56,6.56,4,4,1,0,0,-0.327385242886938,7480.76842997695,
36.58,6.58,4,4,1,0,0,-0.327281650015542,7481.61243173214,
36.6,6.6,4,4,1,0,0,-0.327178057144146,7482.45643348734,
36.62,6.62,4,4,1,0,0,-0.327074464272749,7483.30103128897,
36.64,6.64,4,4,1,0,0,-0.326970871401353,7484.14503304417,
36.66,6.66,4,4,1,0,0,-0.326867278529957,7484.98903479937,
36.68,6.68,4,4,1,0,0,-0.326763685658561,7485.83303655456,
36.7,6.7,4,4,1,0,0,-0.326660092787165,7486.67703830976,
36.72,6.72,4,4,1,0,0,-0.326556499915769,7487.52104006495,
36.74,6.74,4,4,1,0,0,-0.326452936846695,7488.25179299707,
36.76,6.76,4,4,1,0,0,-0.326349343975299,7488.71670921815,
36.78,6.78,4,4,1,0,0,-0.326245751103903,7489.06360824465,
36.8,6.8,4,4,1,0,0,-0.326142158232507,7489.37057215985,
36.82,6.82,4,4,1,0,0,-0.326038565361111,7489.67753607505,
36.84,6.84,4,4,1,0,0,-0.325934972489714,7489.98449999026,
36.86,6.86,4,4,1,0,0,-0.325831379618318,7490.26583390865,
36.88,6.88,4,4,1,0,0,-0.325727786746922,7490.45001225778,
36.9,6.9,4,4,1,0,0,-0.325624193875526,7490.52690224819,
36.92,6.92,4,4,1,0,0,-0.32552060100413,7490.4839869047,
36.94,6.94,4,4,1,0,0,-0.325417008132734,7490.40709691429,
36.96,6.96,4,4,1,0,0,-0.325313415261338,7490.33020692388,
36.98,6.98,4,4,1,0,0,-0.325209822389942,7490.25391297991,
37,7,4,4,1,0,0,-0.325106229518546,7490.1770229895,
37.02,7.02,4,4,1,0,0,-0.32500263664715,7490.10013299909,
37.04,7.04,4,4,1,0,0,-0.324899043775754,7490.02324300868,
37.06,7.06,4,4,1,0,0,-0.324795450904357,7489.94694906471,
37.08,7.08,4,4,1,0,0,-0.324691887835283,7489.8700590743,
37.1,7.1,4,4,1,0,0,-0.324588294963887,7490.12159067083,
37.12,7.12,4,4,1,0,0,-0.324484702092491,7490.79333500565,
37.14,7.14,4,4,1,0,0,-0.324381109221095,7491.48355678003,
37.16,7.16,4,4,1,0,0,-0.324277516349699,7492.17437460084,
37.18,7.18,4,4,1,0,0,-0.324173923478303,7492.86519242166,
37.2,7.2,4,4,1,0,0,-0.324070330606907,7493.55541419603,
37.22,7.22,4,4,1,0,0,-0.323966737735511,7494.24623201685,
37.24,7.24,4,4,1,0,0,-0.323863144864115,7494.93645379122,
37.26,7.26,4,4,1,0,0,-0.323759551992719,7495.62727161204,
37.28,7.28,4,4,1,0,0,-0.323655959121323,7496.31808943285,
37.3,7.3,4,4,1,0,0,-0.323552366249926,7497.00831120723,
37.32,7.32,4,4,1,0,0,-0.32344877337853,7497.69912902804,
37.34,7.34,4,4,1,0,0,-0.323345180507134,7498.38994684885,
37.36,7.36,4,4,1,0,0,-0.323241587635738,7499.08016862323,
37.38,7.38,4,4,1,0,0,-0.323137994764342,7499.77039039761,
37.4,7.4,4,4,1,0,0,-0.323034401892946,7500.07854640568,
37.42,7.42,4,4,1,0,0,-0.32293080902155,7500.11728942411,
37.44,7.44,4,4,1,0,0,-0.322827245952476,7500.11728942411,
37.46,7.46,4,4,1,0,0,-0.32272365308108,7500.11728942411,
37.48,7.48,4,4,1,0,0,-0.322625394825328,7500.11728942411,
37.5,7.5,4,4,1,0,0,-0.322529461150695,7500.11728942411,
37.52,7.52,4,4,1,0,0,-0.322433557278384,7500.11728942411,
37.54,7.54,4,4,1,0,0,-0.322339113719853,7500.11728942411,
37.56,7.56,4,4,1,0,0,-0.322247054347085,7500.19060313589,
37.58,7.58,4,4,1,0,0,-0.322154965171994,7500.71333586139,
37.6,7.6,4,4,1,0,0,-0.322062875996904,7501.4327639112,
37.62,7.62,4,4,1,0,0,-0.321970786821814,7502.20047172242,
37.64,7.64,4,4,1,0,0,-0.321878727449046,7502.96758348721,
37.66,7.66,4,4,1,0,0,-0.321786638273955,7503.73529129843,
37.68,7.68,4,4,1,0,0,-0.321694549098865,7504.50240306322,
37.7,7.7,4,4,1,0,0,-0.321602489726097,7505.269514828,
37.72,7.72,4,4,1,0,0,-0.321510400551006,7506.03722263923,
37.74,7.74,4,4,1,0,0,-0.321418311375916,7506.80433440401,
37.76,7.76,4,4,1,0,0,-0.321326222200826,7507.57204221524,
37.78,7.78,4,4,1,0,0,-0.321234162828058,7508.33915398002,
37.8,7.8,4,4,1,0,0,-0.321142073652967,7509.10626574481,
37.82,7.82,4,4,1,0,0,-0.321049984477877,7509.22249480008,
37.84,7.84,4,4,1,0,0,-0.320957895302787,7508.93400832443,
37.86,7.86,4,4,1,0,0,-0.320865835930018,7508.62704440923,
37.88,7.88,4,4,1,0,0,-0.320773746754928,7508.32008049403,
37.9,7.9,4,4,1,0,0,-0.320681657579838,7508.01311657883,
37.92,7.92,4,4,1,0,0,-0.320589598207069,7507.70615266363,
37.94,7.94,4,4,1,0,0,-0.320497509031979,7507.52078222163,
37.96,7.96,4,4,1,0,0,-0.320405419856889,7508.05007145794,
37.98,7.98,4,4,1,0,0,-0.320313241274832,7508.66399928834,
38,8,4,4,1,0,0,-0.320216800960725,7509.27733107231,
38.02,8.02,4,4,1,0,0,-0.3201177678446,7509.89125890271,
38.04,8.04,4,4,1,0,0,-0.320018019472747,7510.50518673312,
38.06,8.06,4,4,1,0,0,-0.319918271100893,7511.11911456352,
38.08,8.08,4,4,1,0,0,-0.319818492926718,7511.73304239393,
38.1,8.1,4,4,1,0,0,-0.319704171219389,7512.34697022433,
38.12,8.12,4,4,1,0,0,-0.319560017387702,7512.96089805473,
38.14,8.14,4,4,1,0,0,-0.319410379928761,7513.57482588514,
38.16,8.16,4,4,1,0,0,-0.31926074246982,7514.18875371554,
38.18,8.18,4,4,1,0,0,-0.319111105010878,7514.80268154595,
38.2,8.2,4,4,1,0,0,-0.31896853070226,7515.41660937635,
38.22,8.22,4,4,1,0,0,-0.318859484005931,7516.02994116032,
38.24,8.24,4,4,1,0,0,-0.318760421087484,7516.64386899072,
38.26,8.26,4,4,1,0,0,-0.318662580064241,7517.25779682112,
38.28,8.28,4,4,1,0,0,-0.318566080145489,7517.87172465153,
38.3,8.3,4,4,1,0,0,-0.318470146470857,7518.48565248193,
38.32,8.32,4,4,1,0,0,-0.318374242598546,7519.09958031234,
38.34,8.34,4,4,1,0,0,-0.318278308923913,7519.71350814274,
38.36,8.36,4,4,1,0,0,-0.318182405051602,7520.32743597314,
38.38,8.38,4,4,1,0,0,-0.318086471376969,7520.94136380355,
38.4,8.4,4,4,1,0,0,-0.317990567504658,7521.55529163395,
38.42,8.42,4,4,1,0,0,-0.317894633830025,7522.16921946436,
38.44,8.44,4,4,1,0,0,-0.317798729957714,7522.78255124832,
38.46,8.46,4,4,1,0,0,-0.317702796283081,7523.39647907873,
38.48,8.48,4,4,1,0,0,-0.317606892410771,7524.01040690913,
38.5,8.5,4,4,1,0,0,-0.317510958736138,7524.62433473953,
38.52,8.52,4,4,1,0,0,-0.317415054863827,7525.23826256994,
38.54,8.54,4,4,1,0,0,-0.317319121189194,7525.7556308775,
38.56,8.56,4,4,1,0,0,-0.317223217316883,7526.21577872709,
38.58,8.58,4,4,1,0,0,-0.317127313444572,7526.67652262311,
38.6,8.6,4,4,1,0,0,-0.317031379769939,7527.13667047269,
38.62,8.62,4,4,1,0,0,-0.316935475897628,7527.59681832228,
38.64,8.64,4,4,1,0,0,-0.316839542222995,7528.0575622183,
38.66,8.66,4,4,1,0,0,-0.316743638350684,7528.51771006788,
38.68,8.68,4,4,1,0,0,-0.316647704676052,7528.9784539639,
38.7,8.7,4,4,1,0,0,-0.316551800803741,7529.34800275502,
38.72,8.72,4,4,1,0,0,-0.316455867129108,7529.26276811449,
38.74,8.74,4,4,1,0,0,-0.316359963256797,7528.94328722411,
38.76,8.76,4,4,1,0,0,-0.316262897093927,7528.55943331849,
38.78,8.78,4,4,1,0,0,-0.316161211571141,7528.17557941288,
38.8,8.8,4,4,1,0,0,-0.316059555850677,7527.79172550727,
38.82,8.82,4,4,1,0,0,-0.315957870327891,7527.4084676481,
38.84,8.84,4,4,1,0,0,-0.315856184805105,7527.02461374248,
38.86,8.86,4,4,1,0,0,-0.315754529084642,7526.64075983687,
38.88,8.88,4,4,1,0,0,-0.315652843561856,7526.2575019777,
38.9,8.9,4,4,1,0,0,-0.315551187841392,7525.95411434112,
38.92,8.92,4,4,1,0,0,-0.315449502318606,7526.48221148455,
38.94,8.94,4,4,1,0,0,-0.315347846598143,7527.31250417169,
38.96,8.96,4,4,1,0,0,-0.315246161075357,7528.15650592689,
38.98,8.98,4,4,1,0,0,-0.315144475552571,7529.00050768208,
39,9,4,4,1,0,0,-0.315042819832107,7529.84450943728,
39.02,9.02,4,4,1,0,0,-0.314941134309321,7530.68851119248,
39.04,9.04,4,4,1,0,0,-0.314839478588858,7531.53310899411,
39.06,9.06,4,4,1,0,0,-0.314737793066072,7532.37711074931,
39.08,9.08,4,4,1,0,0,-0.314636137345608,7533.2211125045,
39.1,9.1,4,4,1,0,0,-0.314534451822822,7534.0651142597,
39.12,9.12,4,4,1,0,0,-0.314432766300036,7534.90911601489,
39.14,9.14,4,4,1,0,0,-0.314331110579573,7535.75311777009,
39.16,9.16,4,4,1,0,0,-0.314229425056787,7536.48685093439,
39.18,9.18,4,4,1,0,0,-0.314127769336323,7536.86951274713,
39.2,9.2,4,4,1,0,0,-0.314026083813537,7537.17647666233,
39.22,9.22,4,4,1,0,0,-0.313924398290751,7537.48344057753,
39.24,9.24,4,4,1,0,0,-0.313822742570288,7537.79040449273,
39.26,9.26,4,4,1,0,0,-0.313721057047502,7538.09736840793,
39.28,9.28,4,4,1,0,0,-0.313619401327038,7538.40433232314,
39.3,9.3,4,4,1,0,0,-0.313517715804252,7538.71129623834,
39.32,9.32,4,4,1,0,0,-0.313416060083788,7539.01826015354,
39.34,9.34,4,4,1,0,0,-0.313314374561003,7539.32522406874,
39.36,9.36,4,4,1,0,0,-0.313212689038217,7539.63218798394,
39.38,9.38,4,4,1,0,0,-0.313111033317753,7539.93915189915,
39.4,9.4,4,4,1,0,0,-0.313009347794967,7540.24611581435,
39.42,9.42,4,4,1,0,0,-0.312907692074503,7540.55307972955,
39.44,9.44,4,4,1,0,0,-0.312806006551718,7540.86004364475,
39.46,9.46,4,4,1,0,0,-0.312704350831254,7541.16700755995,
39.48,9.48,4,4,1,0,0,-0.312602665308468,7541.47397147516,
39.5,9.5,4,4,1,0,0,-0.312500979785682,7541.78093539036,
39.52,9.52,4,4,1,0,0,-0.312399324065219,7542.08789930556,
39.54,9.54,4,4,1,0,0,-0.312297638542433,7542.39426717433,
39.56,9.56,4,4,1,0,0,-0.312195982821969,7542.70123108953,
39.58,9.58,4,4,1,0,0,-0.312094297299183,7543.00819500473,
39.6,9.6,4,4,1,0,0,-0.311992641578719,7543.31515891993,
39.62,9.62,4,4,1,0,0,-0.311890956055934,7543.62212283513,
